[INFO ] [2022-10-01 09:08:14,770] Pre-Condition-Step 01: enter to 'Email' address to get access to demo site
[INFO ] [2022-10-01 10:53:58,307]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 10:53:58,308] New Customer-Step 03: enter to Customer Name 
[INFO ] [2022-10-01 10:53:58,664] New Customer-Step 04: enter to Date of Birth 
[INFO ] [2022-10-01 10:53:58,900] New Customer-Step 05: enter to Address area
[INFO ] [2022-10-01 10:53:59,115] New Customer-Step 06: enter to City textbox
[INFO ] [2022-10-01 10:53:59,303] New Customer-Step 07: enter to State textbox
[INFO ] [2022-10-01 10:53:59,493] New Customer-Step 08: enter to PIN textbox
[INFO ] [2022-10-01 10:53:59,712] New Customer-Step 09: enter to Telephone Number
[INFO ] [2022-10-01 10:53:59,897] New Customer-Step 10: enter to Email textbox
[INFO ] [2022-10-01 10:54:00,132] New Customer-Step 11: enter to Password textbox
[INFO ] [2022-10-01 10:54:00,417] New Customer-Step 12: click to Submit button
[INFO ] [2022-10-01 10:54:02,221] New Customer-Step 13: Verify message displays with content 'Customer Registed Successfully!!!'
[INFO ] [2022-10-01 10:54:02,296]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 10:54:02,296] New Customer-Step 14: Verify CustomerName
[INFO ] [2022-10-01 10:54:02,445] New Customer-Step 14: Verify CustomerName
[INFO ] [2022-10-01 10:54:02,553]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 10:54:02,554] New Customer-Step 16: Verify Address
[INFO ] [2022-10-01 10:54:02,652]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 10:54:02,653] New Customer-Step 17: Verify City
[INFO ] [2022-10-01 10:54:02,728]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 10:54:02,728] New Customer-Step 18: Verify State
[INFO ] [2022-10-01 10:54:02,816]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 10:54:02,816] New Customer-Step 19: Verify Pin
[INFO ] [2022-10-01 10:54:02,882]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 10:54:02,882] New Customer-Step 21: Verify Mobile
[INFO ] [2022-10-01 10:54:02,950]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 10:54:02,951] New Customer-Step 22: Verify Email
[INFO ] [2022-10-01 10:54:03,026]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 10:54:03,032] Edit Customer-Step 01: Click edit Customer link at menusubnav and navigate to Edit Customer Page
[INFO ] [2022-10-01 10:54:04,450] Edit Customer-Step 01: input To CustomerID textbox with value 41937
[INFO ] [2022-10-01 10:58:31,559] Pre-Condition-Step 01: enter to 'Email' address to get access to demo site
[INFO ] [2022-10-01 10:58:31,890] Pre-Condition-Step 02: click to 'Submit' button
[INFO ] [2022-10-01 10:58:34,830] Pre-Condition-Step 03: get 'UserID' 
[INFO ] [2022-10-01 10:58:34,908] Pre-Condition-Step 04: get 'PassWord' 
[INFO ] [2022-10-01 10:58:35,177] Pre-Condition-Step 05: input and search link 
[INFO ] [2022-10-01 10:58:37,129] Pre-Condition-Step 06: enter to 'userID' textbox with value:mngr444132
[INFO ] [2022-10-01 10:58:37,541] Pre-Condition-Step 06: enter to 'password' textbox with value:uhusypu
[INFO ] [2022-10-01 10:58:37,790] Pre-Condition-Step 06: click to 'Login' button
[INFO ] [2022-10-01 10:58:39,264] Pre-Condition-Step 07: Verify 'Login' Page Success
[INFO ] [2022-10-01 10:58:39,578]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-10-01 10:58:39,597] New Customer-Step 01: Click new customer link at menusubnav and navigate to Add New Customer Page
[INFO ] [2022-10-01 10:58:39,805] New Customer-Step 02: Verify navigate to Add New Customer Page Success
[INFO ] [2022-10-01 10:58:42,816]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 10:58:42,816] New Customer-Step 03: enter to Customer Name 
[INFO ] [2022-10-01 10:58:43,056] New Customer-Step 04: enter to Date of Birth 
[INFO ] [2022-10-01 10:58:43,260] New Customer-Step 05: enter to Address area
[INFO ] [2022-10-01 10:58:43,468] New Customer-Step 06: enter to City textbox
[INFO ] [2022-10-01 10:58:43,620] New Customer-Step 07: enter to State textbox
[INFO ] [2022-10-01 10:58:43,789] New Customer-Step 08: enter to PIN textbox
[INFO ] [2022-10-01 10:58:43,963] New Customer-Step 09: enter to Telephone Number
[INFO ] [2022-10-01 10:58:44,153] New Customer-Step 10: enter to Email textbox
[INFO ] [2022-10-01 10:58:44,374] New Customer-Step 11: enter to Password textbox
[INFO ] [2022-10-01 10:58:44,605] New Customer-Step 12: click to Submit button
[INFO ] [2022-10-01 10:58:46,885] New Customer-Step 13: Verify message displays with content 'Customer Registed Successfully!!!'
[INFO ] [2022-10-01 10:58:46,945]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 10:58:46,946] New Customer-Step 14: Verify CustomerName
[INFO ] [2022-10-01 10:58:47,066] New Customer-Step 14: Verify CustomerName
[INFO ] [2022-10-01 10:58:47,180]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 10:58:47,180] New Customer-Step 16: Verify Address
[INFO ] [2022-10-01 10:58:47,260]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 10:58:47,260] New Customer-Step 17: Verify City
[INFO ] [2022-10-01 10:58:47,322]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 10:58:47,323] New Customer-Step 18: Verify State
[INFO ] [2022-10-01 10:58:47,385]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 10:58:47,385] New Customer-Step 19: Verify Pin
[INFO ] [2022-10-01 10:58:47,451]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 10:58:47,452] New Customer-Step 21: Verify Mobile
[INFO ] [2022-10-01 10:58:47,512]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 10:58:47,512] New Customer-Step 22: Verify Email
[INFO ] [2022-10-01 10:58:47,579]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 10:58:47,584] Edit Customer-Step 01: Click edit Customer link at menusubnav and navigate to Edit Customer Page
[INFO ] [2022-10-01 10:58:49,000] Edit Customer-Step 01: input To CustomerID textbox with value 10582
[INFO ] [2022-10-01 11:00:00,037] Pre-Condition-Step 01: enter to 'Email' address to get access to demo site
[INFO ] [2022-10-01 11:00:00,464] Pre-Condition-Step 02: click to 'Submit' button
[INFO ] [2022-10-01 11:00:02,951] Pre-Condition-Step 03: get 'UserID' 
[INFO ] [2022-10-01 11:00:03,287] Pre-Condition-Step 04: get 'PassWord' 
[INFO ] [2022-10-01 11:00:03,391] Pre-Condition-Step 05: input and search link 
[INFO ] [2022-10-01 11:00:06,286] Pre-Condition-Step 06: enter to 'userID' textbox with value:mngr444133
[INFO ] [2022-10-01 11:00:06,473] Pre-Condition-Step 06: enter to 'password' textbox with value:EqezYqy
[INFO ] [2022-10-01 11:00:06,800] Pre-Condition-Step 06: click to 'Login' button
[INFO ] [2022-10-01 11:00:09,022] Pre-Condition-Step 07: Verify 'Login' Page Success
[INFO ] [2022-10-01 11:00:09,134]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-10-01 11:00:09,170] New Customer-Step 01: Click new customer link at menusubnav and navigate to Add New Customer Page
[INFO ] [2022-10-01 11:00:09,516] New Customer-Step 02: Verify navigate to Add New Customer Page Success
[INFO ] [2022-10-01 11:00:14,519]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 11:00:14,519] New Customer-Step 03: enter to Customer Name 
[INFO ] [2022-10-01 11:00:14,853] New Customer-Step 04: enter to Date of Birth 
[INFO ] [2022-10-01 11:00:15,053] New Customer-Step 05: enter to Address area
[INFO ] [2022-10-01 11:00:15,276] New Customer-Step 06: enter to City textbox
[INFO ] [2022-10-01 11:00:15,434] New Customer-Step 07: enter to State textbox
[INFO ] [2022-10-01 11:00:15,655] New Customer-Step 08: enter to PIN textbox
[INFO ] [2022-10-01 11:00:15,907] New Customer-Step 09: enter to Telephone Number
[INFO ] [2022-10-01 11:00:16,092] New Customer-Step 10: enter to Email textbox
[INFO ] [2022-10-01 11:00:16,321] New Customer-Step 11: enter to Password textbox
[INFO ] [2022-10-01 11:00:16,537] New Customer-Step 12: click to Submit button
[INFO ] [2022-10-01 11:00:18,528] New Customer-Step 13: Verify message displays with content 'Customer Registed Successfully!!!'
[INFO ] [2022-10-01 11:00:18,600]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 11:00:18,601] New Customer-Step 14: Verify CustomerName
[INFO ] [2022-10-01 11:00:18,669] New Customer-Step 14: Verify CustomerName
[INFO ] [2022-10-01 11:00:18,845]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 11:00:18,846] New Customer-Step 16: Verify Address
[INFO ] [2022-10-01 11:00:18,934]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 11:00:18,934] New Customer-Step 17: Verify City
[INFO ] [2022-10-01 11:00:19,021]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 11:00:19,022] New Customer-Step 18: Verify State
[INFO ] [2022-10-01 11:00:19,133]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 11:00:19,133] New Customer-Step 19: Verify Pin
[INFO ] [2022-10-01 11:00:19,219]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 11:00:19,220] New Customer-Step 21: Verify Mobile
[INFO ] [2022-10-01 11:00:19,309]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 11:00:19,309] New Customer-Step 22: Verify Email
[INFO ] [2022-10-01 11:00:19,404]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 11:00:19,411] Edit Customer-Step 01: Click edit Customer link at menusubnav and navigate to Edit Customer Page
[INFO ] [2022-10-01 11:00:21,616] Edit Customer-Step 01: input To CustomerID textbox with value 93277
[INFO ] [2022-10-01 11:02:16,513] Pre-Condition-Step 01: enter to 'Email' address to get access to demo site
[INFO ] [2022-10-01 11:02:16,873] Pre-Condition-Step 02: click to 'Submit' button
[INFO ] [2022-10-01 11:02:20,081] Pre-Condition-Step 03: get 'UserID' 
[INFO ] [2022-10-01 11:02:20,265] Pre-Condition-Step 04: get 'PassWord' 
[INFO ] [2022-10-01 11:02:20,642] Pre-Condition-Step 05: input and search link 
[INFO ] [2022-10-01 11:02:22,972] Pre-Condition-Step 06: enter to 'userID' textbox with value:mngr444134
[INFO ] [2022-10-01 11:02:23,596] Pre-Condition-Step 06: enter to 'password' textbox with value:metyhYh
[INFO ] [2022-10-01 11:02:23,828] Pre-Condition-Step 06: click to 'Login' button
[INFO ] [2022-10-01 11:02:25,358] Pre-Condition-Step 07: Verify 'Login' Page Success
[INFO ] [2022-10-01 11:02:25,484]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-10-01 11:02:25,506] New Customer-Step 01: Click new customer link at menusubnav and navigate to Add New Customer Page
[INFO ] [2022-10-01 11:02:25,958] New Customer-Step 02: Verify navigate to Add New Customer Page Success
[INFO ] [2022-10-01 11:02:33,660]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 11:02:33,660] New Customer-Step 03: enter to Customer Name 
[INFO ] [2022-10-01 11:02:33,999] New Customer-Step 04: enter to Date of Birth 
[INFO ] [2022-10-01 11:02:34,215] New Customer-Step 05: enter to Address area
[INFO ] [2022-10-01 11:02:34,424] New Customer-Step 06: enter to City textbox
[INFO ] [2022-10-01 11:02:34,590] New Customer-Step 07: enter to State textbox
[INFO ] [2022-10-01 11:02:34,786] New Customer-Step 08: enter to PIN textbox
[INFO ] [2022-10-01 11:02:34,998] New Customer-Step 09: enter to Telephone Number
[INFO ] [2022-10-01 11:02:35,179] New Customer-Step 10: enter to Email textbox
[INFO ] [2022-10-01 11:02:35,408] New Customer-Step 11: enter to Password textbox
[INFO ] [2022-10-01 11:02:35,640] New Customer-Step 12: click to Submit button
[INFO ] [2022-10-01 11:02:37,497] New Customer-Step 13: Verify message displays with content 'Customer Registed Successfully!!!'
[INFO ] [2022-10-01 11:02:37,594]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 11:02:37,594] New Customer-Step 14: Verify CustomerName
[INFO ] [2022-10-01 11:02:37,771] New Customer-Step 14: Verify CustomerName
[INFO ] [2022-10-01 11:02:37,874]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 11:02:37,874] New Customer-Step 16: Verify Address
[INFO ] [2022-10-01 11:02:37,974]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 11:02:37,974] New Customer-Step 17: Verify City
[INFO ] [2022-10-01 11:02:38,081]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 11:02:38,081] New Customer-Step 18: Verify State
[INFO ] [2022-10-01 11:02:38,163]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 11:02:38,163] New Customer-Step 19: Verify Pin
[INFO ] [2022-10-01 11:02:38,247]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 11:02:38,247] New Customer-Step 21: Verify Mobile
[INFO ] [2022-10-01 11:02:38,311]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 11:02:38,311] New Customer-Step 22: Verify Email
[INFO ] [2022-10-01 11:02:38,387]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 11:02:38,392] Edit Customer-Step 01: Click edit Customer link at menusubnav and navigate to Edit Customer Page
[INFO ] [2022-10-01 11:02:40,103] Edit Customer-Step 01: input To CustomerID textbox with value 41752
[INFO ] [2022-10-01 11:06:54,854] Pre-Condition-Step 01: enter to 'Email' address to get access to demo site
[INFO ] [2022-10-01 11:06:55,418] Pre-Condition-Step 02: click to 'Submit' button
[INFO ] [2022-10-01 11:06:59,504] Pre-Condition-Step 03: get 'UserID' 
[INFO ] [2022-10-01 11:06:59,609] Pre-Condition-Step 04: get 'PassWord' 
[INFO ] [2022-10-01 11:06:59,852] Pre-Condition-Step 05: input and search link 
[INFO ] [2022-10-01 11:07:01,465] Pre-Condition-Step 06: enter to 'userID' textbox with value:mngr444137
[INFO ] [2022-10-01 11:07:02,086] Pre-Condition-Step 06: enter to 'password' textbox with value:jAhEbab
[INFO ] [2022-10-01 11:07:02,452] Pre-Condition-Step 06: click to 'Login' button
[INFO ] [2022-10-01 11:07:04,195] Pre-Condition-Step 07: Verify 'Login' Page Success
[INFO ] [2022-10-01 11:07:04,406]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-10-01 11:07:04,423] New Customer-Step 01: Click new customer link at menusubnav and navigate to Add New Customer Page
[INFO ] [2022-10-01 11:07:04,852] New Customer-Step 02: Verify navigate to Add New Customer Page Success
[INFO ] [2022-10-01 11:07:07,464]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 11:07:07,464] New Customer-Step 03: enter to Customer Name 
[INFO ] [2022-10-01 11:07:07,805] New Customer-Step 04: enter to Date of Birth 
[INFO ] [2022-10-01 11:07:08,068] New Customer-Step 05: enter to Address area
[INFO ] [2022-10-01 11:07:08,317] New Customer-Step 06: enter to City textbox
[INFO ] [2022-10-01 11:07:08,512] New Customer-Step 07: enter to State textbox
[INFO ] [2022-10-01 11:07:08,712] New Customer-Step 08: enter to PIN textbox
[INFO ] [2022-10-01 11:07:08,944] New Customer-Step 09: enter to Telephone Number
[INFO ] [2022-10-01 11:07:09,200] New Customer-Step 10: enter to Email textbox
[INFO ] [2022-10-01 11:07:09,472] New Customer-Step 11: enter to Password textbox
[INFO ] [2022-10-01 11:07:09,708] New Customer-Step 12: click to Submit button
[INFO ] [2022-10-01 11:07:12,820] New Customer-Step 13: Verify message displays with content 'Customer Registed Successfully!!!'
[INFO ] [2022-10-01 11:07:12,906]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 11:07:12,906] New Customer-Step 14: Verify CustomerName
[INFO ] [2022-10-01 11:07:13,093] New Customer-Step 14: Verify CustomerName
[INFO ] [2022-10-01 11:07:13,203]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 11:07:13,203] New Customer-Step 16: Verify Address
[INFO ] [2022-10-01 11:07:13,300]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 11:07:13,301] New Customer-Step 17: Verify City
[INFO ] [2022-10-01 11:07:13,396]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 11:07:13,396] New Customer-Step 18: Verify State
[INFO ] [2022-10-01 11:07:13,503]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 11:07:13,503] New Customer-Step 19: Verify Pin
[INFO ] [2022-10-01 11:07:13,597]  -------------------------- PASSED -------------------------- 
